english_text,marshallese_text,category,description,is_favorite,usage_count,id,created_date,updated_date,created_by_id,created_by,is_sample
"Glaucoma","Jorāān ko ilowaan māj ej bar jelōt nōōb","symptoms","","false","0","6903b40bd5901f5493469f67","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Organs","Jikin ko raorōk ilowaan ānbwin mwe ewōr aer jebal ñan an mour armej, kain en an menono, deke in jibkwe, aj, ār, im bar ko jet","body_parts","","false","0","6903b40bd5901f5493469f6c","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Illegal","Mo","general","","false","0","6903b40bd5901f5493469f82","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Insomnia","Utamwe ko ikkijjien jab emman kiki","symptoms","","false","0","6903b40bd5901f5493469f84","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Autistic disorder","Jorāān ilo nōōb ko mwe ej jelōt wāween kōnono, karejar, im manit","symptoms","","false","0","6903b40bd5901f5493469f8f","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ovulation","Iien ko ej bidodo an kōrā bōroro itok jen kij ko lowa","symptoms","","false","0","6903b40bd5901f5493469f90","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Asthma","Orlok","symptoms","","false","0","6903b40bd5901f5493469f93","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Urinary tract","Jikin eo ilo ānbwin mwe ej kōmman, kakwon, im kadiwōj rawūt.)","body_parts","","false","0","6903b40bd5901f5493469f95","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Effect","Walokin","general","","false","0","6903b40bd5901f5493469fa8","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Shoulder","Aerā","body_parts","","false","0","6903b40bd5901f5493469fb1","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dermatologist","Dermatologist (Takō eo mwe ej jipañ ikkijjien jekjek ko āinwōt taeo, lennab, kanjur ko ilo kil, im jekjek ko jet ilo kil.)","medical_staff","","false","0","6903b40bd5901f5493469fb9","2025-10-30T18:52:59.632000","2025-11-03T14:24:47.084000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ophthalmologist","Ophthalmologist (Taktō eo mwe ej jerbal in etale māj, kāālōt mājen bilo, im kōmadmōd mwijmwij ko itok jen an māj tab, im wāween ko jet.)","medical_staff","","false","0","6903b40bd5901f5493469fbe","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pulmonologist","Pulmonologist (Takō eo ewōr an kapeel ikkijjien ār ej jipañ nañinmej ko an orlok, ikkijelok, nimonia, jōde ko jet ikkijjien menono.)","medical_staff","","false","0","6903b40bd5901f5493469fcb","2025-10-30T18:52:59.632000","2025-11-03T14:45:38.690000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Moving","Mōmakūtkūt","common_phrases","","false","0","6903b40bd5901f5493469fe2","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Vaccine","Wā in kōpopo ānbwin jen elōñ kain nañinmej ko","medication","","false","0","6903b40bd5901f5493469ff4","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Wet","Nok ak tutu","general","","false","0","6903b40bd5901f5493469f27","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Expensive","Lap onāān","general","","false","0","6903b40bd5901f5493469f34","2025-10-30T18:52:59.630000","2025-11-03T13:48:10.926000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Remind","Kakememej","general","","false","0","6903b40bd5901f5493469f3b","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Program","Būrookram","general","","false","0","6903b40bd5901f5493469f55","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Schizophrenia ","Utawe in kōmālij elap ej jelōt wāween an armej kōlmānlokjen, eñjake im mwil.)","symptoms","","false","0","6903b40bd5901f5493469f81","2025-10-30T18:52:59.631000","2025-11-03T13:55:33.783000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Shortness of breath","Ikkijelok","symptoms","","false","0","6903b40bd5901f5493469f94","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Clavicle","Di eo ilo lalin bōro","body_parts","","false","0","6903b40bd5901f5493469faf","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sternum","Di eo ilo iolapen ob","body_parts","","false","0","6903b40bd5901f5493469fb2","2025-10-30T18:52:59.632000","2025-11-03T13:56:23.253000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Heart Attack","Jab emman an emakūtkūt bōtōktōk ñan menono im ekōmman bwe en ejjelok akjijen-bōtōktōk ñan ie","symptoms","","false","0","6903b40bd5901f5493469fcf","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Immune system s","Jikin ko ilowaan ānbwin mwe rej manman menin tulik ak men ko rejjab emman āinwōt inpekjen, nañinmej ko rellap im dik, kij nana, im baijin ko","body_parts","","false","0","6903b40bd5901f5493469fd1","2025-10-30T18:52:59.632000","2025-11-03T13:50:53.806000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Side effects","Kakōlkōl ko rej walok im jab emman itok jen wūno ak jerbalin ājmour ko","symptoms","","false","0","6903b40bd5901f5493469fde","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Do you have any thought of killing yourself or others","Ewōr ke am lōmnakin bōk make mour eo am ak ro jet?","general","","false","0","6903b40bd5901f5493469fee","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sickle Cell Disease (SCD)","Nañinmejin bōran ej jelōt jekjekin im an jerbal kijin bōtōktōk ko rebūrōrō ilowaan ānbwin.","symptoms","","false","0","6903b40bd5901f5493469fef","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Brain Dumbs","Kōmaat aolep menin abbwiloñloñ ko jen kōmālij","general","","false","0","6903b40bd5901f5493469ff2","2025-10-30T18:52:59.632000","2025-11-03T17:36:20.450000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Five","Lalem","general","","false","0","6903b40bd5901f5493469f10","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fourteen","Joñoul emān","general","","false","0","6903b40bd5901f5493469f19","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Dry","Mōrā","general","","false","0","6903b40bd5901f5493469f28","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Saw","Loe","general","","false","0","6903b40bd5901f5493469f41","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Rating scale","Kwalok joñan","general","","false","0","6903b40bd5901f5493469f4f","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Custom","Manit","general","","false","0","6903b40bd5901f5493469f70","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ligaments","Jikin ko kōtaan di mwe reben rej dābij di ko ebbān doon","body_parts","","false","0","6903b40bd5901f5493469f73","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fast acting","Mōkaj an jerbal","medication","","false","0","6903b40bd5901f5493469f9f","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Femur","Di eo elap ilo lotōñā","body_parts","","false","0","6903b40bd5901f5493469fad","2025-10-30T18:52:59.632000","2025-11-03T13:48:40.580000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Initial (Name)","Lōta eo moktata ilo etam in etan baamle eo am","general","","false","0","6903b40bd5901f5493469fe7","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Do you have any thoughts of harming yourself?","Ewōr ke am lōmnak in kajorāāne eok make?","general","","false","0","6903b40bd5901f5493469fed","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eighteen","Joñoul ruwalitōk","general","","false","0","6903b40bd5901f5493469f1d","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Twenty","Roñoul","general","","false","0","6903b40bd5901f5493469f1e","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hundred","Jibukwi","general","","false","0","6903b40bd5901f5493469f26","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Religion","Kabuñ","general","","false","0","6903b40bd5901f5493469f3a","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Friend","Mōtta","general","","false","0","6903b40bd5901f5493469f48","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Reduce","Kadiklok","general","","false","0","6903b40bd5901f5493469f4b","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Middle","Iolap","general","","false","0","6903b40bd5901f5493469f50","2025-10-30T18:52:59.631000","2025-11-03T13:59:04.743000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Warm","Māānān","general","","false","0","6903b40bd5901f5493469f51","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Bursitis","Bōbōj ko ewōr dañ lowa redik rej pād ijoko epaake mokwōj ko","symptoms","","false","0","6903b40bd5901f5493469f68","2025-10-30T18:52:59.631000","2025-11-03T14:56:20.352000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Arthritis","Metak ilo mokwōj , būrōrō, kā, ak bōbōj itok jen an wōr dañ lowa","symptoms","","false","0","6903b40bd5901f5493469f69","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hormones","Dān ko ilowaan ānbwin mwe rej ejaak jen jikin ko jet mwe rej ba da eo ānbwin eo en kōmmane","body_parts","","false","0","6903b40bd5901f5493469f6a","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Lupus","Nañinmej eo eto an pād mwe ej bar kōjorāāne kij ko remman ilowaan ānbwin mwe ej kōmman bwe en wōr bōbōj ej barāinwōt jelōt kil, mokwōj, deke in jibke, menono, ār, kōmālij, im kij ko remman ilo bōtōktōk","symptoms","","false","0","6903b40bd5901f5493469f87","2025-10-30T18:52:59.631000","2025-11-03T14:56:40.375000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Parkinson's","Nañinmejin kōmālij mwe ej kōmman wūdiddid ilo ānbwin","symptoms","","false","0","6903b40bd5901f5493469f8d","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Psychiatrist","Psychiatrist (Takō in kōlmānlokjen mwe ej jipañ ikkijjien nana wōt mour ak jaje emōnōnō, ekdeelel, utamwe ko an jab jejjet kūtien tammwin, im utamwe ko jet ikkijjien kōlmānlokjen ak mōjoliñōr.)","medical_staff","","false","0","6903b40bd5901f5493469fb8","2025-10-30T18:52:59.632000","2025-11-03T17:49:58.483000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Emergency Medicine Physician","Emergency Medicine Physician (Taktō in imōjenji mwe ej jipañ idiñ ko im wāween ko rekauwōtat-ñan mour mwe rej aikuj jerbalin ājmour ilo iien eo emōkajtata.)","medical_staff","","false","0","6903b40bd5901f5493469fc7","2025-10-30T18:52:59.632000","2025-11-03T14:26:35.786000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hernia ","Iñtok ko","symptoms","","false","0","6903b40bd5901f5493469fd4","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Hopeless","Bōbweer","general","","false","0","6903b40bd5901f5493469fe5","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Advise","Kabilōk ak Rōjañ","general","","false","0","6903b40bd5901f5493469fe6","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Animals","Menin mour","general","","false","0","6903b40bd5901f5493469fe9","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Two","Ruo","general","","false","0","6903b40bd5901f5493469f0d","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Underwear","Nuknuk jidik ilowa","general","","false","0","6903b40bd5901f5493469f2d","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Worship","Kabuñ","general","","false","0","6903b40bd5901f5493469f39","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Attention-Deficit Hyperactivity Disorder (ADHD)","Utamwe ko rej men bwe armej ren jaje kōlmānlokjen ak jaje tōt.)","symptoms","","false","0","6903b40bd5901f5493469f57","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Suicide","Bōk mour eo an make","general","","false","0","6903b40bd5901f5493469f6f","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Irritable bowel syndrome","Jab emman an jerbal ial in majñal eo ekileb ekōmman bwe en abnōnō loje","symptoms","","false","0","6903b40bd5901f5493469f71","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Obsessive-compulsive disorder","Utamwein kōmālij ko ikkijjien lōmnak ko rejjab emman, eto aer pād, rekūt ear jade mwe rej kōmman an armej abnōnō in kōnaan kōmmani","symptoms","","false","0","6903b40bd5901f5493469f85","2025-10-30T18:52:59.631000","2025-11-03T17:33:40.538000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Bone","Di","body_parts","","false","1","6903b40bd5901f5493469f88","2025-10-30T18:52:59.631000","2025-11-04T15:10:54.792000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Irritability","Ilulu","symptoms","","false","0","6903b40bd5901f5493469f8e","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ribs","Di ko 12 ilo ob ","body_parts","","false","0","6903b40bd5901f5493469fb3","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sedative affects","Menin eñjake ko itok jen wūno","symptoms","","false","0","6903b40bd5901f5493469fb5","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Endocrinologist","Endocrinologist (Taktō in kij eo mwe ewōr an kapeel in jipañ ikkijjien tōñal, jore ko ilo maan kōnwa, im wāween ko jet ilo jikin ko ilowaan ānbwin mwe ej kōmman im kōrōlok men ko āinwōt kij im dān ilowaan ial in bōtōktōk.)","medical_staff","","false","0","6903b40bd5901f5493469fb7","2025-10-30T18:52:59.632000","2025-11-03T14:49:12.433000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"God","Anij","general","","false","0","6903b40bd5901f5493469f09","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Twelve","Joñoul ruo","general","","false","0","6903b40bd5901f5493469f17","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Fifteen","Joñoul lalem","general","","false","0","6903b40bd5901f5493469f1a","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Vein","Eke","body_parts","","false","0","6903b40bd5901f5493469f54","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Poke","Aruji ak dibōje","general","","false","0","6903b40bd5901f5493469f6e","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Synthetic","Kōkōn jen armej","general","","false","0","6903b40bd5901f5493469f74","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Alzheimer","Nañinmejin ko an kōmālij ikkijjien memālele, jajelokjen, oktak mantin, jab maroñ jimwe kōnono im kōlmānlokjen.","symptoms","","false","0","6903b40bd5901f5493469f8a","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Menstruation","Mejan allōñ","symptoms","","false","0","6903b40bd5901f5493469f91","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Proud","Buñ-būruon","general","","false","0","6903b40bd5901f5493469fa3","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Otolaryngologist (ENT)","Otolaryngologist (Taktō eo ewōr an kapeel mwe ej jipañ ikkijjien jorāān ko ilo bulōn lōñ in boti, bulōn bar, an jakolok roñlokjen, jikin ko redik ilo likin bōro mwe rej manman kij nana ko, im wāween ko jet ilo bōro.)","medical_staff","","false","0","6903b40bd5901f5493469fc2","2025-10-30T18:52:59.632000","2025-11-03T14:43:37.388000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Heal","Mo","symptoms","","false","0","6903b40bd5901f5493469fdf","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Three","Jilu","general","","false","0","6903b40bd5901f5493469f0e","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eight","Ruwalitōk","general","","false","0","6903b40bd5901f5493469f13","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Thirty","Jilñuul","general","","false","0","6903b40bd5901f5493469f1f","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Wisdom tooth","Ñileb","body_parts","","false","0","6903b40bd5901f5493469f31","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Boil","Wōt","symptoms","","false","0","6903b40bd5901f5493469f33","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stretch","Kōkankan","general","","false","0","6903b40bd5901f5493469f5a","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Antihistamine","Wūno in bōbrae abnōnō jen kadeke mejatoto ko.","medication","","false","0","6903b40bd5901f5493469f62","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sneezing","Maje","symptoms","","false","0","6903b40bd5901f5493469f64","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Chronic idiopathic constipation","Aitok an kajoor ben loje ","symptoms","","false","0","6903b40bd5901f5493469f72","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Thyroid","Jikin eo lowaan maan kōnwa","general","","false","0","6903b40bd5901f5493469f76","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Stroke","Eoeo ak jab emman an emakūt bōtōktōk ñan kōmālij","symptoms","","false","0","6903b40bd5901f5493469f78","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Migraines","Metak bar ko rellap","symptoms","","false","0","6903b40bd5901f5493469f92","2025-10-30T18:52:59.631000","2025-11-03T13:58:56.933000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Mental","Mōjoliñōr","symptoms","","false","0","6903b40bd5901f5493469f97","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"GERD","Ajet ko ak men nana ko ilowaan loje rej kajjioñ walōñtak ilo ial ko jen loje ñan bōro","symptoms","","false","0","6903b40bd5901f5493469f99","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Satisfied","Ju-būruon","general","","false","0","6903b40bd5901f5493469fa1","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Gastroesophageal","Jen loje ñan bōro","body_parts","","false","0","6903b40bd5901f5493469faa","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Cardiologist","Cardiologist (Takō in menono im ial in bōtōktōk mwe ej jipañ ikkijjien nañinmej ko an menono, aer in bōtōktōk ak ae plot, im at ettak ko.)","medical_staff","","false","0","6903b40bd5901f5493469fbc","2025-10-30T18:52:59.632000","2025-11-03T14:22:16.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Rheumatologist","Rheumatologist (Taktō eo ewōr an kapeel ikkijjen nañinmej ko rej jelōt mokwōj, majel, di, im jikin ko ilowaan ānbwin mwe rej manman menin tulik ak men ko rejjab emman āinwōt inpekjen, nañinmej ko rellap im dik, kij nana, im baijin ko, āinwōt bōbōj ko itok jen dān, metak im bōbōj ko jet.)","medical_staff","","false","0","6903b40bd5901f5493469fc4","2025-10-30T18:52:59.632000","2025-11-03T17:50:32.025000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Obstetrician/Gynecologist (OB/GYN)","Obstetrician/Gynecologist (Taktō an kōrā ewōr aer kapeel in jipañ ikkijjien bōrōrō, kōlotak niñniñ ko, im jikin kōbwebwein mour im kōmman mour ko ilowaan kōrā.)","medical_staff","","false","0","6903b40bd5901f5493469fcc","2025-10-30T18:52:59.632000","2025-11-03T14:41:55.088000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Gallbladder","Aat","body_parts","","false","0","6903b40bd5901f5493469fd3","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Tonsils","Jikin ko redik ilo likin bōro mwe rej manman kij nana ko mwe rej itok jen kōto in menono im menin kōdālōb ko","body_parts","","false","0","6903b40bd5901f5493469fd9","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Schizophrenia","Nañinmej ko an kōmālijj mwe ej kōmman an armej elolo jabdewōt im roñ ainikien ko mwe ro jet rejjab loe im roñ","symptoms","","false","0","6903b40bd5901f5493469fdc","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Pray","Jar","general","","false","0","6903b40bd5901f5493469f0a","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Eighty","Ruwalitōkñoul","general","","false","0","6903b40bd5901f5493469f24","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Ninety","Ruwatimjuonñoul","general","","false","0","6903b40bd5901f5493469f25","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Page","Peij","general","","false","0","6903b40bd5901f5493469f47","2025-10-30T18:52:59.630000","2025-10-30T18:52:59.630000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Sand","Bok","general","","false","0","6903b40bd5901f5493469f5b","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Erosive esophagitis","Bōbōj ak jorāān ilo būri ak bōro","symptoms","","false","0","6903b40bd5901f5493469f60","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Energy ","Emourur","general","","false","0","6903b40bd5901f5493469fa2","2025-10-30T18:52:59.631000","2025-10-30T18:52:59.631000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Physical Medicine and Rehabilitation Specialist","Physical Medicine Specialist (Taktō in kōkajoor mwe ej jipañ rinañinmej mour tak ālikin aer jorāān, nañinmej, ak utamwe ko.)","medical_staff","","false","0","6903b40bd5901f5493469fbb","2025-10-30T18:52:59.632000","2025-11-03T14:44:30.636000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"General Surgeon","General Surgeon (Takō eo mwe ej jerbalin mwijmwij ilo loje, ekoba mojo, aat, im kōmanman iñtok ko.)","medical_staff","","false","0","6903b40bd5901f5493469fce","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Counselor","Rijerbalin ājmour eo ewōr an kapeel ikkijjien jipañ armej kōkajoor ilo kabilōk ak menin eñjake ko reppen","medical_staff","","false","0","6903b40bd5901f5493469fe8","2025-10-30T18:52:59.632000","2025-11-03T14:24:28.136000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
"Provider","Rijerbalin Ājmour","medical_staff","","false","0","6903b40bd5901f5493469feb","2025-10-30T18:52:59.632000","2025-10-30T18:52:59.632000","6903aade8b85d024c22a162b","davefivey@gmail.com","false"
